userid,score,city,gender,age,equity,balance,products,credit_card,last_activity,salary,churn
235277,889.0,Ярославль,М,24,4,140603.01,2,0,1,50372.27,1
220754,845.0,Ярославль,М,36,6,512785.17,4,1,1,90522.25,0
145825,816.0,Рыбинск,Ж,57,0,216842.01,2,0,1,38490.61,1
208716,901.0,Ярославль,Ж,31,7,712217.95,2,1,1,212576.88,1
208072,833.0,Рыбинск,М,41,3,1134072.11,4,0,1,118898.01,0
179444,978.0,Рыбинск,М,47,5,4629669.62,4,1,1,207733.36,1
99570,926.0,Ростов,М,51,3,1383478.59,2,0,0,208656.61,1
198744,889.0,Ярославль,Ж,52,5,845279.08,2,1,1,159712.77,1
112551,867.0,Ярославль,Ж,36,5,863582.7,2,0,1,218313.25,1
225211,904.0,Ярославль,Ж,26,5,383424.15,2,1,1,119771.72,1
109986,885.0,Ярославль,Ж,56,4,1201087.46,2,1,1,88223.89,1
256856,882.0,Ростов,Ж,56,2,293093.4,2,0,1,109597.89,1
224169,940.0,Рыбинск,Ж,28,4,1022139.55,2,0,1,159400.03,1
222587,848.0,Ярославль,Ж,58,4,468102.21,4,0,1,40772.33,0
243463,863.0,Рыбинск,Ж,23,2,57419.55,2,0,1,25903.48,1
242763,855.0,Ростов,Ж,38,3,656229.44,2,1,1,130646.82,1
141492,915.0,Ярославль,Ж,34,4,789300.2,2,0,1,100557.01,1
130081,836.0,Ярославль,Ж,35,3,449115.15,2,0,1,74213.8,1
97117,932.0,Ярославль,М,32,5,2509964.65,2,1,1,205923.74,1
92987,854.0,Ярославль,Ж,32,5,594763.4,4,0,1,61139.67,0
210221,871.0,Ярославль,Ж,29,6,473472.12,2,1,1,73443.09,1
91636,896.0,Ярославль,М,34,4,1017515.49,2,1,1,104882.01,1
196390,877.0,Рыбинск,Ж,34,4,840188.05,2,0,1,112517.78,1
113612,894.0,Ярославль,Ж,27,0,109330.45,2,0,1,114609.93,1
112914,835.0,Ростов,М,47,5,398502.32,4,1,1,185665.48,1
39870,897.0,Ярославль,М,40,3,2281676.8,4,1,0,121609.95,1
29882,800.0,Ярославль,М,54,5,593578.99,4,1,1,109408.28,1
64693,899.0,Ярославль,М,54,5,3668010.4,2,0,1,688314.93,1
160546,882.0,Ярославль,М,29,5,355943.34,2,1,1,70988.13,1
14075,878.0,Ростов,М,57,6,1159144.94,2,0,1,74408.73,1
228561,862.0,Ярославль,М,27,5,394940.58,2,1,1,69775.97,1
259813,881.0,Ярославль,М,43,3,1575825.52,4,1,0,190049.37,1
199032,878.0,Ярославль,М,34,4,1533768.34,4,1,1,144237.57,1
248040,862.0,Ярославль,Ж,30,3,382889.1,4,0,1,45348.27,0
93226,953.0,Ярославль,М,32,5,1854285.38,4,1,0,504387.18,1
91960,850.0,Рыбинск,Ж,39,3,1060098.78,2,0,1,200256.52,1
69065,879.0,Ярославль,М,52,4,1320466.73,2,0,0,140326.48,1
165372,867.0,Ярославль,Ж,39,2,2758303.92,2,1,1,301241.64,1
181739,835.0,Ярославль,М,29,8,245703.1,5,0,1,39840.72,0
217110,900.0,Ярославль,М,58,3,969520.34,2,1,1,80420.36,1
96085,862.0,Рыбинск,Ж,52,5,779748.11,2,0,1,127673.73,1
206517,847.0,Ярославль,М,34,4,593920.62,4,0,1,122263.94,0
81091,808.0,Рыбинск,Ж,53,2,1164851.18,4,1,1,116268.3,1
98779,914.0,Ростов,М,51,5,1990994.07,2,0,0,163595.33,1
202349,845.0,Рыбинск,Ж,57,4,726789.62,4,0,1,103516.48,0
53857,850.0,Ярославль,Ж,40,4,501057.98,4,1,1,127904.12,0
49082,917.0,Рыбинск,М,41,4,3554336.33,4,1,0,267721.74,1
208697,907.0,Ярославль,М,42,4,2506655.0,2,0,0,147733.04,1
261907,734.0,Рыбинск,Ж,79,3,,0,0,0,25063.96,1
86286,897.0,Ярославль,М,38,2,1252387.91,2,1,1,167723.68,1
119315,868.0,Ярославль,М,33,3,1797759.02,2,0,1,168280.41,1
31327,912.0,Ярославль,М,25,5,848372.28,2,1,1,144676.28,1
64694,868.0,Ярославль,Ж,33,5,801203.06,2,0,1,105125.26,1
207624,899.0,Ярославль,М,37,4,2229215.25,2,0,1,304260.47,1
174328,829.0,Ярославль,Ж,38,5,683564.73,2,1,1,73139.29,1
247688,869.0,Ярославль,М,43,4,1559387.93,4,1,0,168372.59,1
154549,862.0,Ярославль,Ж,53,2,538311.23,2,0,1,125422.54,1
142078,900.0,Ярославль,М,26,5,749698.7,2,0,1,94861.7,1
91695,969.0,Рыбинск,М,55,3,6311217.6,2,1,1,392072.99,1
98186,914.0,Ярославль,М,26,4,773491.28,2,0,1,103863.72,1
208653,950.0,Ярославль,М,35,5,3865423.32,2,1,1,289685.87,1
241115,918.0,Ярославль,М,59,4,1546112.85,2,0,0,162787.35,1
262194,891.0,Ярославль,Ж,28,4,763987.47,2,0,1,88160.39,1
65857,833.0,Рыбинск,М,33,4,457036.08,4,1,1,42516.99,1
211011,906.0,Рыбинск,Ж,30,5,1157856.88,2,0,1,197853.02,1
246159,866.0,Ярославль,Ж,32,4,349378.11,2,1,1,174324.35,1
187243,921.0,Ярославль,М,37,5,3728124.86,2,0,0,228619.88,1
195140,895.0,Ярославль,М,32,5,1470273.14,2,0,0,118058.52,1
233160,918.0,Рыбинск,М,49,4,622978.95,2,1,1,213767.39,1
226756,825.0,Рыбинск,М,29,4,283084.37,4,1,1,44193.14,1
115054,894.0,Ярославль,Ж,29,4,263049.96,2,1,1,112635.78,1
120686,877.0,Ярославль,М,41,5,819182.01,2,0,0,212316.47,1
147001,961.0,Ярославль,М,37,5,4054667.81,2,0,0,1363549.52,1
198701,895.0,Ярославль,М,41,2,3772450.67,2,0,0,287310.62,1
173633,853.0,Ярославль,М,37,5,1140514.64,2,1,1,144363.85,1
248451,846.0,Ярославль,Ж,36,5,1005407.55,2,0,1,80326.71,1
72863,853.0,Рыбинск,Ж,54,5,597747.58,2,0,1,105712.46,1
177638,870.0,Ярославль,Ж,35,4,1527907.98,2,1,1,215983.26,1
80854,866.0,Рыбинск,М,30,5,588736.74,4,0,1,35877.5,0
232375,930.0,Ярославль,Ж,31,5,586704.94,2,1,1,126173.27,1
96350,846.0,Рыбинск,М,22,2,47660.86,2,1,1,47550.5,1
82115,900.0,Ростов,Ж,34,2,410240.77,2,0,1,171986.36,1
175000,895.0,Ярославль,М,51,5,4059817.53,2,0,1,498606.61,1
136902,930.0,Ярославль,М,37,4,3393367.34,2,0,0,340359.76,1
190408,909.0,Рыбинск,Ж,57,5,2868531.29,2,0,1,201067.59,1
62683,878.0,Ярославль,Ж,26,4,270857.79,2,0,1,25853.57,1
205811,930.0,Ярославль,Ж,60,5,1058407.77,2,0,1,89540.88,1
41036,885.0,Ярославль,М,39,3,2483875.51,4,1,1,329963.28,1
254720,863.0,Ярославль,М,31,3,358886.23,2,1,1,29708.95,1
37766,836.0,Ростов,Ж,44,0,180502.28,2,1,1,55586.37,1
248920,879.0,Рыбинск,Ж,30,3,755429.15,2,0,1,111434.9,1
181413,878.0,Ярославль,М,32,5,625630.55,2,1,1,83767.1,1
147943,935.0,Ярославль,М,36,4,2046820.42,4,1,0,216232.87,1
158624,887.0,Ярославль,М,46,4,421400.48,2,1,1,146771.44,1
188545,946.0,Ярославль,М,38,5,4505880.03,2,0,0,264424.48,1
156087,879.0,Ярославль,Ж,25,5,450073.34,2,0,1,55159.51,1
130455,896.0,Рыбинск,Ж,55,4,1858499.05,4,1,1,98974.9,1
159286,874.0,Ярославль,М,31,3,464942.57,2,1,1,47425.11,1
229817,929.0,Рыбинск,Ж,34,4,1514214.91,4,1,1,137713.02,1
121869,877.0,Ярославль,М,38,5,1506655.38,2,1,1,201706.84,1
191329,855.0,Ярославль,М,39,5,1146433.23,2,0,1,172506.85,1
192063,933.0,Ярославль,М,46,5,1501715.17,5,1,1,199664.86,1
172960,901.0,Ярославль,М,35,5,2417106.11,2,0,0,157142.38,1
230809,898.0,Ярославль,Ж,57,3,1324821.9,4,1,1,94829.99,1
117306,900.0,Ярославль,М,32,7,989290.11,2,0,1,157908.3,1
245000,891.0,Рыбинск,М,26,4,650433.36,4,1,1,63582.56,1
156742,880.0,Ярославль,М,40,5,1791615.43,2,0,0,163699.74,1
172367,813.0,Ярославль,Ж,44,0,62504.47,4,1,0,152393.79,1
144886,978.0,Рыбинск,М,53,6,2582959.96,4,1,1,337094.41,1
197415,884.0,Рыбинск,М,34,4,699044.43,2,1,1,136263.25,1
49478,938.0,Ярославль,Ж,34,5,2011480.78,2,0,1,188466.37,1
247317,807.0,Ярославль,М,29,0,199603.14,4,1,1,28440.81,0
259067,951.0,Ярославль,Ж,39,5,4318729.51,2,1,1,556908.89,1
151001,853.0,Ярославль,Ж,27,3,178810.04,4,0,1,25673.29,0
178303,816.0,Ярославль,Ж,60,1,229592.68,4,1,1,149121.36,1
223642,923.0,Ярославль,Ж,38,5,1279332.35,4,1,0,254386.63,1
191510,832.0,Ростов,М,27,4,142195.91,2,1,1,60049.03,1
246497,960.0,Ярославль,Ж,37,4,2527032.7,4,1,0,231648.5,1
72381,949.0,Рыбинск,М,26,2,1545078.34,2,0,1,305010.71,1
237749,868.0,Рыбинск,М,33,6,669230.15,4,0,1,55280.52,0
113466,860.0,Ростов,Ж,34,2,1025144.73,4,1,1,90595.46,1
104331,896.0,Ярославль,Ж,33,3,407263.42,4,1,1,83742.29,1
174934,896.0,Ярославль,Ж,37,5,961409.88,2,1,1,58298.38,1
255945,936.0,Ярославль,М,28,5,762738.82,2,1,1,65886.42,1
237621,867.0,Ярославль,М,42,5,780671.46,4,1,1,147110.47,0
70919,927.0,Ярославль,Ж,34,5,3782453.73,2,0,1,1142435.95,1
215923,917.0,Ярославль,Ж,49,6,1657845.42,4,1,1,148612.17,1
17223,768.0,Рыбинск,Ж,42,0,126787.79,4,1,1,143233.23,1
223329,885.0,Ярославль,Ж,35,5,648011.44,2,1,1,133977.84,1
164570,932.0,Ростов,Ж,38,4,1268039.75,4,1,1,195385.12,1
134603,919.0,Рыбинск,М,37,5,1080911.05,4,0,1,118930.52,0
146006,909.0,Ярославль,М,54,5,884462.9,2,1,1,874974.77,1
199547,889.0,Рыбинск,М,31,3,287102.96,2,1,1,122983.06,1
153874,863.0,Ярославль,М,27,2,258185.1,4,1,1,43178.07,1
253259,891.0,Рыбинск,М,35,4,513368.35,2,1,1,179603.44,1
154602,923.0,Рыбинск,М,46,5,1875729.62,4,1,0,162573.56,1
11455,848.0,Ярославль,М,41,4,1209094.74,4,1,1,219516.86,1
90589,924.0,Ярославль,М,61,4,3658259.74,2,0,1,189065.93,1
262944,857.0,Ярославль,Ж,28,7,317884.7,2,0,1,91543.7,1
238452,871.0,Ярославль,М,52,5,1316150.02,2,0,0,133963.72,1
190014,836.0,Ярославль,М,59,2,987806.74,2,1,1,36645.75,1
235651,897.0,Ярославль,М,51,3,2106712.39,4,1,1,188744.91,1
200869,827.0,Ярославль,Ж,38,3,568625.06,2,0,1,118896.41,1
48236,888.0,Ярославль,Ж,26,5,336864.58,4,1,1,16502.7,1
13598,908.0,Ярославль,М,25,4,1152801.67,2,1,1,116786.18,1
56909,868.0,Ярославль,М,25,7,193166.41,2,1,1,74634.76,1
238373,870.0,Ярославль,М,29,3,810607.1,2,1,1,97994.95,1
233774,883.0,Ярославль,М,30,5,933417.47,2,1,1,141746.78,1
17552,863.0,Ростов,Ж,41,3,1124769.63,2,0,1,154447.05,1
170293,934.0,Ярославль,М,46,5,1464834.59,4,1,1,161508.58,1
259554,854.0,Рыбинск,М,40,4,406432.87,2,0,1,181277.74,1
256346,851.0,Ярославль,М,52,4,846267.46,2,1,1,126370.32,1
223728,892.0,Ярославль,М,35,5,1139137.77,2,1,1,72370.97,1
232757,868.0,Ярославль,М,36,2,2193879.08,2,0,0,219439.98,1
230939,892.0,Рыбинск,М,39,5,636287.72,2,0,1,227288.27,1
259019,921.0,Ярославль,М,34,4,858986.03,4,1,1,129876.88,1
12068,948.0,Рыбинск,М,42,5,2130302.29,4,1,1,202287.61,1
233070,912.0,Ярославль,М,43,4,1104089.17,2,0,0,173172.57,1
125629,900.0,Ярославль,Ж,36,5,939277.68,4,1,1,95689.29,0
155237,907.0,Рыбинск,М,41,5,782410.47,2,1,1,89811.26,1
162159,941.0,Ярославль,Ж,34,5,6916364.04,2,0,1,532898.14,1
146049,911.0,Ярославль,Ж,42,4,2112502.56,2,1,1,295677.76,1
257566,888.0,Рыбинск,Ж,55,2,1797203.34,2,0,1,166819.57,1
253951,958.0,Ярославль,М,56,5,3797685.28,2,1,1,1185539.68,1
189952,863.0,Ярославль,М,30,5,1036114.5,5,1,1,150744.5,1
39072,859.0,Ярославль,Ж,56,5,734539.99,4,1,1,71109.74,0
187587,840.0,Ярославль,М,25,4,144486.41,4,0,1,41696.78,0
233440,896.0,Ярославль,М,36,3,1113656.92,2,0,1,291176.85,1
159368,890.0,Рыбинск,Ж,56,2,1410787.44,4,0,0,105693.99,1
249196,881.0,Ярославль,Ж,37,4,431657.11,2,1,1,133120.63,1
186637,909.0,Ростов,М,63,5,1306497.44,2,0,1,108604.6,1
162173,826.0,Ярославль,М,28,7,214989.96,4,0,1,43806.14,0
191378,881.0,Ярославль,М,42,9,405583.88,2,0,0,130854.56,1
99717,929.0,Ярославль,Ж,55,5,2261039.35,4,1,1,149424.5,1
101890,896.0,Ярославль,М,50,4,971642.43,2,0,0,188364.39,1
61967,976.0,Ярославль,М,59,5,4290157.26,2,0,1,466077.94,1
39684,900.0,Рыбинск,М,35,5,1051630.05,2,1,1,189200.6,1
184879,859.0,Рыбинск,Ж,54,4,674430.41,2,0,1,145260.83,1
132428,873.0,Ярославль,М,39,5,915959.85,2,1,1,154034.62,1
167363,880.0,Ярославль,М,39,4,443638.95,4,1,1,104775.31,0
100800,929.0,Ярославль,М,33,5,1093111.45,2,0,0,177813.17,1
46017,855.0,Ярославль,Ж,36,5,377346.24,4,1,0,115899.46,1
149231,905.0,Рыбинск,М,41,5,3145912.27,2,0,1,303245.2,1
189313,862.0,Ярославль,Ж,35,6,364351.3,2,1,1,128064.16,1
234967,757.0,Ярославль,М,34,0,97038.1,2,0,1,118221.85,1
88909,913.0,Ростов,Ж,37,4,1382483.86,4,1,1,119439.39,1
161576,832.0,Ярославль,М,36,4,293934.75,4,1,0,94948.06,1
61127,817.0,Ярославль,М,33,3,201143.98,5,1,1,47295.72,0
237229,928.0,Ярославль,Ж,38,4,1293525.9,5,1,1,162347.82,1
118980,894.0,Ярославль,М,35,4,1431822.99,4,1,0,150640.2,1
119102,844.0,Ростов,М,33,6,272848.51,4,1,1,55339.24,0
249219,898.0,Ярославль,Ж,33,4,1004794.19,2,1,1,130216.69,1
181017,940.0,Ярославль,М,52,3,10883448.96,2,0,1,857437.7,1
238104,909.0,Ярославль,М,38,5,1388668.97,2,0,1,203132.22,1
17394,823.0,Ростов,Ж,59,2,538462.71,2,0,1,59971.59,1
70701,911.0,Ярославль,М,40,3,6115897.49,2,0,0,409521.5,1
257161,883.0,Рыбинск,М,35,5,853991.47,4,1,1,105218.79,0
217910,855.0,Рыбинск,М,25,4,142991.11,2,0,1,57800.15,1
76190,896.0,Рыбинск,Ж,27,5,463023.29,2,0,1,52791.18,1
112332,860.0,Рыбинск,Ж,35,4,456448.94,2,0,1,68739.96,1
201855,852.0,Ярославль,Ж,56,5,350414.07,2,1,1,44191.51,1
147582,872.0,Ярославль,Ж,31,4,967335.9,2,0,1,96500.01,1
201638,869.0,Рыбинск,Ж,58,4,433326.13,2,0,1,107518.0,1
176778,863.0,Ростов,М,27,5,155609.82,4,1,1,53270.44,1
100097,868.0,Ростов,Ж,38,5,577225.16,2,0,1,89300.19,1
195311,926.0,Рыбинск,Ж,34,4,414355.25,4,1,1,141212.48,1
36400,891.0,Ярославль,Ж,41,4,698493.57,4,1,1,182232.75,0
64281,904.0,Рыбинск,М,31,5,938166.76,2,1,1,120674.67,1
225183,898.0,Ярославль,М,51,5,1476023.79,2,0,1,142112.92,1
148608,833.0,Рыбинск,М,43,4,472533.51,4,0,1,84747.31,0
125990,889.0,Ярославль,М,35,4,880534.89,4,1,1,126564.61,0
24582,913.0,Ярославль,М,48,4,4203148.67,4,1,1,917628.11,1
59518,856.0,Ярославль,М,57,5,1572391.03,2,0,1,138631.27,1
151628,866.0,Ярославль,М,41,5,765718.36,2,1,1,212022.51,1
92444,916.0,Ярославль,Ж,36,5,2300575.47,2,1,1,227730.63,1
71613,847.0,Ярославль,Ж,39,1,137974.02,5,1,1,219672.26,0
134341,885.0,Ростов,Ж,43,4,691271.55,2,1,1,174936.55,1
154281,859.0,Рыбинск,М,36,2,416806.97,2,1,1,79761.25,1
248497,854.0,Ярославль,М,43,7,566387.88,4,1,1,113927.41,1
59521,834.0,Ярославль,М,34,4,1250634.19,4,1,1,157017.86,1
64758,882.0,Ростов,М,50,5,985231.3,2,0,1,84957.33,1
232021,866.0,Ярославль,М,35,3,1270222.44,2,0,1,195023.89,1
145722,899.0,Ярославль,М,34,4,1647814.67,4,1,0,151888.42,1
193459,851.0,Ярославль,Ж,25,3,357841.96,2,1,1,61901.4,1
162468,864.0,Ярославль,Ж,32,5,1930019.02,4,1,1,304020.85,1
130062,905.0,Ярославль,М,31,4,1188000.7,2,0,1,113831.77,1
254293,871.0,Ярославль,М,31,2,709083.12,2,1,1,49639.27,1
118720,848.0,Ярославль,Ж,51,3,503158.22,4,1,1,60841.02,1
113074,973.0,Ярославль,М,40,5,4595105.4,2,0,0,620784.52,1
194171,927.0,Ярославль,М,30,4,2523885.12,2,1,1,187422.87,1
152619,936.0,Ярославль,Ж,28,5,797290.91,2,1,1,88951.71,1
184094,836.0,Ярославль,Ж,19,4,7703.05,4,1,1,5043.14,0
32076,880.0,Ярославль,М,49,5,1546080.02,2,1,1,147701.97,1
233542,857.0,Рыбинск,М,51,5,901028.81,2,1,1,73224.32,1
81787,943.0,Ярославль,Ж,40,4,2853182.5,4,1,1,224548.68,1
229682,830.0,Ярославль,М,42,4,752136.75,4,1,1,278969.04,1
30059,815.0,Ярославль,М,28,2,620742.39,4,1,1,163156.3,1
259082,901.0,Ярославль,М,51,7,1136565.26,2,0,0,198458.83,1
103746,848.0,Ярославль,Ж,25,4,352785.27,4,1,1,38609.14,0
109034,865.0,Ростов,Ж,30,5,466454.66,4,0,1,24919.02,0
127394,882.0,Ярославль,М,26,3,138906.2,2,1,1,186040.18,1
82534,963.0,Ярославль,М,27,4,4028889.42,2,0,1,376158.61,1
159083,878.0,Ростов,М,50,3,1149138.92,4,1,1,136239.01,1
182785,915.0,Ярославль,М,29,7,527486.44,2,1,1,73287.59,1
46448,868.0,Ростов,Ж,39,3,476310.8,2,1,1,137846.18,1
255165,948.0,Ярославль,Ж,35,4,3261625.56,2,0,1,261126.67,1
85033,870.0,Ярославль,М,27,3,852968.77,2,1,1,155942.0,1
67690,917.0,Ярославль,Ж,51,5,1275125.3,2,1,1,511838.23,1
129554,921.0,Рыбинск,М,33,3,857011.13,2,1,1,113512.57,1
234747,878.0,Ростов,М,27,3,987369.06,2,0,1,119118.57,1
220093,871.0,Рыбинск,Ж,37,4,441584.19,2,0,1,191665.81,1
110115,839.0,Ростов,М,38,7,671434.05,4,1,1,113458.23,0
194511,823.0,Ярославль,М,38,4,482624.38,4,1,1,74244.58,0
169475,892.0,Ростов,Ж,44,5,2203565.69,2,0,1,232345.45,1
224061,916.0,Ярославль,М,50,5,4362619.72,4,1,1,1022536.72,1
231904,859.0,Ярославль,М,32,5,608119.5,4,1,1,66474.2,0
257431,874.0,Ярославль,Ж,46,5,1033456.73,2,1,1,259161.62,1
83333,857.0,Рыбинск,Ж,29,5,519592.4,2,0,1,53506.29,1
246646,923.0,Ростов,Ж,35,5,2977059.64,2,0,1,406266.45,1
224927,869.0,Рыбинск,М,30,4,279666.58,2,1,1,159520.69,1
198097,870.0,Ярославль,Ж,60,3,775365.19,2,0,1,122317.44,1
126907,904.0,Рыбинск,Ж,30,4,884586.14,2,0,1,123868.94,1
175280,894.0,Ярославль,М,56,5,2011608.98,2,1,1,188723.67,1
263963,895.0,Рыбинск,Ж,49,5,764576.16,2,0,1,134242.91,1
80369,925.0,Ростов,М,58,5,2664421.66,4,1,1,195985.93,1
243774,913.0,Ярославль,М,40,5,1392227.0,5,1,1,142818.22,1
172078,872.0,Рыбинск,Ж,31,5,414099.12,2,0,1,137629.86,1
191383,878.0,Ярославль,М,32,2,994881.95,4,1,0,197841.93,1
254077,846.0,Ростов,Ж,38,4,564344.32,4,0,1,162544.18,0
221143,834.0,Ярославль,М,34,5,1435912.4,4,1,1,75384.0,1
162812,961.0,Ярославль,М,38,5,2298650.66,4,1,0,247334.13,1
235731,732.0,Ярославль,М,34,3,225799.98,5,0,1,55753.96,0
169344,938.0,Ярославль,Ж,38,4,2364735.93,2,0,1,172840.1,1
210860,897.0,Ярославль,Ж,27,4,829289.91,2,1,1,94797.78,1
215239,877.0,Ярославль,М,57,3,2097428.99,2,0,1,143016.48,1
169015,890.0,Ярославль,Ж,53,3,995967.01,2,1,1,82515.96,1
237368,853.0,Рыбинск,М,42,4,543839.62,2,1,1,105281.97,1
123005,912.0,Ярославль,М,35,4,15624095.8,2,0,1,1395064.45,1
10865,903.0,Рыбинск,М,45,4,1343339.7,4,0,1,83741.65,0
92153,970.0,Ярославль,М,35,3,15004496.45,2,0,0,991012.77,1
215406,847.0,Ростов,М,41,5,633286.88,2,1,1,163668.5,1
120452,890.0,Ярославль,Ж,55,1,313760.23,2,1,1,87945.75,1
113901,936.0,Ярославль,М,28,4,2057493.82,2,0,0,131252.34,1
90923,873.0,Рыбинск,М,39,5,1043657.62,2,0,1,230577.98,1
211552,880.0,Ярославль,Ж,35,5,777716.01,4,0,1,136790.96,0
202755,860.0,Ростов,М,37,5,648594.03,2,1,1,213586.86,1
12213,822.0,Ярославль,М,49,3,515181.04,4,1,1,125906.0,1
239583,845.0,Ярославль,Ж,44,2,294713.11,2,1,1,129519.56,1
178067,877.0,Рыбинск,М,35,3,2327758.18,2,0,1,108557.99,1
10411,863.0,Ярославль,Ж,31,4,904183.25,4,1,1,176561.75,1
96037,848.0,Ярославль,Ж,32,3,2441321.45,4,1,1,279570.21,1
20331,898.0,Ярославль,Ж,33,6,1190088.27,2,0,1,101456.78,1
225185,903.0,Ярославль,Ж,27,4,615864.43,4,1,1,44402.54,1
174304,839.0,Ярославль,Ж,40,3,499865.43,2,1,1,212304.9,1
122193,891.0,Ярославль,М,27,6,1018956.02,2,1,1,413085.71,1
157695,872.0,Ярославль,М,32,3,712738.1,4,0,1,45268.87,0
169668,789.0,Ярославль,Ж,59,0,40270.84,4,1,0,134315.28,1
92434,864.0,Ярославль,М,32,3,986067.83,2,1,1,110323.74,1
247336,910.0,Рыбинск,М,39,4,1856031.16,2,1,1,134467.32,1
106588,949.0,Ростов,М,58,4,3135630.12,2,1,1,275184.28,1
256381,846.0,Рыбинск,М,38,6,603585.35,4,1,1,160691.61,1
90117,906.0,Ярославль,Ж,25,4,566735.58,2,0,1,93026.82,1
97981,888.0,Ростов,Ж,47,5,1880652.27,2,0,1,212905.36,1
98446,908.0,Ярославль,Ж,61,4,727516.28,2,0,1,121542.35,1
208466,883.0,Рыбинск,М,42,4,1294391.76,2,0,1,202177.68,1
230410,883.0,Ярославль,Ж,50,5,1109991.89,2,0,1,95727.18,1
116216,879.0,Рыбинск,Ж,34,5,1022886.2,2,0,1,142349.14,1
228634,871.0,Рыбинск,М,57,5,696584.72,4,1,1,91579.64,1
62688,852.0,Ярославль,Ж,34,4,352235.83,4,1,1,69371.83,0
239842,931.0,Ярославль,М,26,5,382402.33,2,1,1,122451.5,1
147425,906.0,Ростов,Ж,30,3,1126216.47,2,0,1,143168.69,1
155583,822.0,Ростов,М,41,1,1238350.69,4,1,1,139290.82,1
255229,928.0,Рыбинск,М,25,5,831841.8,2,1,1,120703.54,1
11762,868.0,Ярославль,М,59,7,550601.75,4,1,1,79955.27,0
